u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15
0.412367337,0.843273621,0.185247943,0.937565907,0.490632651,0.765658789,0.830891035,0.473494245,0.366187356,0.432892492,0.586149703,0.586669242,0.741278512,0.313957326,0.005313624
0.363458961,0.196526442,0.763071847,0.464306,0.608186115,0.057944293,0.667242251,0.450859689,0.053749852,0.423658348,0.176994909,0.637731801,0.846000327,0.174613484,0.614898188
0.603910224,0.027850539,0.659562493,0.736913139,0.756234069,0.082137342,0.677120866,0.679605513,0.571631922,0.025255082,0.810956385,0.871029504,0.370967589,0.709666198,0.298021777
0.842743106,0.51268422,0.940688511,0.373834338,0.774125762,0.94777365,0.000608741,0.975636681,0.763906127,0.64320742,0.879601685,0.879253696,0.701016115,0.441232594,0.032774623
0.937776626,0.60965623,0.590733772,0.656914902,0.413941342,0.101096556,0.54227517,0.487537192,0.730710171,0.754331784,0.473793828,0.732077589,0.250454062,0.08451636,0.097751573
0.076365405,0.301727245,0.247231529,0.038015088,0.326991867,0.749398137,0.188553832,0.044734737,0.331754611,0.481906028,0.938089636,0.108704825,0.124932112,0.478691476,0.306980582
0.548858761,0.218348119,0.835181323,0.781308548,0.812997747,0.631944776,0.27371489,0.458954852,0.71649094,0.602068478,0.417660476,0.446632681,0.814270773,0.141871071,0.868205216
0.139343542,0.198904083,0.339207335,0.30632554,0.234714278,0.94725582,0.125125006,0.456639596,0.71283015,0.993539579,0.900647525,0.789395664,0.633526783,0.147113872,0.903884997
0.378099269,0.767062693,0.038717148,0.773666614,0.340115343,0.01199448,0.142668193,0.145608991,0.715514824,0.030944845,0.531410984,0.589827574,0.528120091,0.909650494,0.57072338
0.448467729,0.156651407,0.065239549,0.554781938,0.843410758,0.534256776,0.099117954,0.392591542,0.092548226,0.22758391,0.471859963,0.732922845,0.460966561,0.515926773,0.878911814
0.959679614,0.272102062,0.792486696,0.479608621,0.696351902,0.216606935,0.929742524,0.694005151,0.608571159,0.887172632,0.132254878,0.412101088,0.822716186,0.059283148,0.0329774
0.189682309,0.475686696,0.533553696,0.053157423,0.566590391,0.03530831,0.507542952,0.381368398,0.10872733,0.745316055,0.322117404,0.218300796,0.195747511,0.944392798,0.246352257
0.518816506,0.971626201,0.418350667,0.38151089,0.570922425,0.919684874,0.272358233,0.221055563,0.502384537,0.180312849,0.57104599,0.01039133,0.306154307,0.008679198,0.702325699
0.215519897,0.666234809,0.846445751,0.814281612,0.206996405,0.65910797,0.218712971,0.989018408,0.176028684,0.435820777,0.936317164,0.257693513,0.486141584,0.115078588,0.254205514
0.195931713,0.849849138,0.805072384,0.585375031,0.326040427,0.975856718,0.414045283,0.377932259,0.191177644,0.569894853,0.938572078,0.787872651,0.775635882,0.903208726,0.272065595
0.31040384,0.42055896,0.758836377,0.392111558,0.613366696,0.918162697,0.317908813,0.388402649,0.718828812,0.40082282,0.127598232,0.774500853,0.676109076,0.795347234,0.989402282
0.096407912,0.827899628,0.343592014,0.220582852,0.382681732,0.893607816,0.112973824,0.928594836,0.983128604,0.842989181,0.523047576,0.698182873,0.204639807,0.482166068,0.575372968
0.691514308,0.70259118,0.455510081,0.569540887,0.261837044,0.864759106,0.417212836,0.915249675,0.807411353,0.560258936,0.128872072,0.775112259,0.380400549,0.75667095,0.441780032
0.532791488,0.005352382,0.452599447,0.855737396,0.633226442,0.838554898,0.109447065,0.884067674,0.221923654,0.100359778,0.877578893,0.177390221,0.189445642,0.642564442,0.157925001
0.754204483,0.869462169,0.84266699,0.482302297,0.917813603,0.663301849,0.039802746,0.080396332,0.154103759,0.213515237,0.286763457,0.440695248,0.216485841,0.466298444,0.857716106
0.377567766,0.501384437,0.261268235,0.029350685,0.080325557,0.633037164,0.816177792,0.983433436,0.178441157,0.352927334,0.846780764,0.079864318,0.774050974,0.568250981,0.008273922
0.932248577,0.04442367,0.497764754,0.555908454,0.037677472,0.655862208,0.54692656,0.107861441,0.857114908,0.108045653,0.88105862,0.40814626,0.731503541,0.416969144,0.071933331
0.549094907,0.795338263,0.007823481,0.690042,0.284438526,0.057989418,0.468629337,0.056776974,0.717865846,0.482664274,0.390732586,0.600524046,0.555450556,0.866786214,0.552665765
0.54141439,0.278984688,0.065203506,0.206480957,0.547562427,0.163645067,0.439841658,0.875259942,0.435892705,0.600274679,0.022051635,0.610395763,0.580659393,0.503032997,0.027850978
0.454658225,0.904207474,0.477491716,0.363736389,0.572257438,0.449845612,0.487783617,0.997983814,0.117482791,0.721334051,0.329115666,0.438405941,0.138950972,0.548314925,0.790436893
0.081202515,0.215006209,0.285956051,0.784983666,0.255453735,0.072161745,0.033420281,0.234133663,0.545695975,0.652427212,0.923159467,0.754946532,0.68761631,0.90608555,0.827446922
0.525462387,0.085125306,0.215655641,0.346453271,0.357901555,0.348112525,0.397843423,0.838802416,0.13168467,0.842877951,0.169526303,0.66907796,0.737447338,0.83771774,0.064142155
0.248076436,0.87193377,0.37361863,0.600233773,0.155246489,0.993390652,0.081109722,0.183131551,0.04517464,0.548612944,0.757080597,0.374867263,0.993142275,0.947691253,0.327608917
0.297013683,0.500556412,0.320116876,0.707188295,0.328001731,0.310653007,0.562351355,0.831766099,0.72895065,0.132810646,0.961823284,0.097770284,0.100829988,0.616200273,0.112144103
0.466334627,0.034283216,0.836807944,0.735005171,0.558670373,0.236220139,0.500864519,0.701206059,0.201942194,0.447343481,0.790338481,0.707607062,0.446584509,0.671896281,0.186838512
0.478252771,0.060361598,0.462787572,0.522100425,0.2360284,0.536541129,0.260906063,0.092627497,0.824493884,0.352626459,0.823113109,0.517905643,0.28234041,0.703674104,0.202161515
0.789164374,0.774946428,0.146221778,0.137645656,0.99746235,0.490310056,0.334996862,0.209044344,0.311261894,0.125160529,0.601552205,0.795069631,0.566822989,0.157806585,0.828900125
0.768969568,0.614742321,0.577562179,0.922981205,0.474867625,0.140968793,0.122363522,0.551998506,0.228758907,0.023997384,0.036010919,0.462277423,0.604993096,0.159045697,0.697575587
0.525242525,0.532759002,0.525124917,0.872172095,0.97071017,0.276581591,0.628984221,0.521706817,0.863378789,0.019038026,0.355529287,0.708607713,0.249145229,0.360825818,0.559201981
0.918232912,0.363723907,0.836842613,0.102528679,0.715399408,0.928738256,0.964127799,0.153907308,0.338726871,0.60784176,0.785383429,0.173422427,0.159150841,0.999540327,0.117655934
0.792660295,0.102261447,0.862795548,0.416817783,0.30966845,0.747205668,0.68134125,0.997375463,0.108015522,0.260403996,0.428313706,0.786852547,0.754961915,0.417289455,0.091039924
0.384823449,0.40338556,0.722127936,0.171122384,0.939285799,0.135747962,0.949511636,0.860691862,0.5783795,0.735317601,0.41686376,0.295617434,0.354925531,0.649507063,0.641744087
0.748406177,0.683720875,0.577016719,0.284173782,0.735207605,0.151347852,0.862470423,0.924661316,0.835502307,0.816891323,0.574993773,0.535160187,0.871387072,0.946477243,0.481310278
0.076417168,0.561488333,0.781157781,0.412777842,0.365777938,0.908641702,0.761467118,0.568234435,0.966801899,0.465187231,0.734217462,0.971772735,0.247922584,0.277571886,0.000367428
0.040539025,0.08640257,0.351055596,0.160874413,0.744281199,0.785132128,0.988566001,0.813301445,0.010296983,0.640824404,0.889990576,0.057723089,0.497582186,0.180686863,0.092714919
0.473316579,0.611588758,0.060755784,0.113824294,0.058982135,0.420976885,0.628913645,0.554707443,0.969373935,0.672023416,0.159471016,0.351140554,0.813855226,0.862438258,0.384190527
0.049167591,0.668715052,0.044144432,0.37881227,0.472016078,0.25290316,0.460392861,0.145648147,0.225262572,0.846866851,0.820090519,0.781604705,0.551663029,0.588107817,0.807302306
0.66249529,0.105711782,0.976048405,0.546868022,0.673363185,0.26340418,0.05600555,0.293490506,0.010130192,0.439191635,0.292562012,0.142887094,0.71000152,0.232749019,0.305346081
0.438036469,0.970724269,0.161396468,0.800335979,0.169409159,0.32531385,0.042082494,0.137996215,0.828884708,0.952348018,0.333843008,0.258503604,0.428581106,0.976843437,0.458869491
0.296495415,0.307885187,0.185495184,0.300259625,0.983593414,0.526045916,0.757470748,0.775454187,0.217559465,0.024376134,0.041091929,0.321426233,0.78568326,0.611195085,0.630218356
0.240945182,0.989818558,0.87481986,0.880245986,0.322180033,0.258809594,0.374199409,0.752409647,0.721448651,0.940828199,0.047508682,0.647882867,0.692433125,0.921416503,0.911199979
0.225086921,0.100483973,0.863234085,0.726874348,0.192356095,0.663362585,0.80074073,0.564732386,0.15513354,0.969883387,0.274107912,0.330051754,0.234728499,0.790507383,0.063569841
0.657070377,0.843286034,0.632094163,0.537782375,0.710477524,0.709938874,0.433610373,0.319851734,0.735179935,0.584217355,0.594927166,0.788032417,0.522225091,0.17312721,0.051457442
0.707319044,0.682189095,0.689518788,0.441496873,0.492097069,0.135576966,0.643257142,0.627649841,0.048284157,0.491840199,0.050431722,0.640844062,0.134726265,0.455808009,0.625223509
0.904480894,0.72857119,0.103285461,0.272077945,0.929031865,0.443025639,0.675097196,0.999639596,0.846072286,0.421030252,0.209277286,0.208262915,0.404710534,0.781497373,0.995995915
0.490134897,0.624824881,0.433712805,0.020489267,0.613366015,0.359373105,0.407501428,0.256112626,0.723974021,0.505387431,0.824935022,0.044731501,0.045148958,0.157064268,0.542463903
0.083333651,0.972384316,0.190735962,0.524734454,0.292070874,0.254364131,0.646601664,0.585483336,0.009739329,0.391033375,0.765428606,0.161522933,0.138787459,0.985266632,0.818158448
0.649991442,0.42061132,0.087923455,0.957561893,0.338573258,0.492703081,0.583194017,0.93118577,0.593642038,0.840059954,0.383057532,0.613934606,0.148969047,0.292786192,0.43287295
0.405509376,0.835470769,0.003613401,0.796374197,0.18916434,0.729857773,0.970134228,0.69469063,0.558874235,0.802756585,0.564317315,0.753634106,0.76604662,0.143800226,0.184359667
0.071065103,0.452855265,0.350501586,0.356468226,0.430426168,0.187194396,0.896136555,0.990848584,0.278727915,0.769906851,0.083751829,0.032846683,0.283973863,0.902418353,0.743885955
0.906073774,0.535424659,0.768030984,0.665581103,0.714174729,0.511323678,0.616500937,0.973281207,0.667474669,0.924354026,0.503342061,0.883364861,0.584188597,0.821307117,0.674943336
0.152533194,0.872456095,0.510547253,0.227217548,0.532949822,0.405803265,0.129707176,0.682385831,0.9945223,0.224464681,0.876223485,0.711504072,0.469142882,0.102040382,0.41079835
0.181641302,0.646625175,0.423031511,0.621332411,0.337420502,0.436440048,0.314524883,0.668852436,0.631909084,0.845150508,0.693650156,0.792702642,0.01081657,0.426570672,0.715085634
0.774250829,0.082859491,0.271412575,0.036114665,0.507713,0.79960701,0.819470438,0.853492509,0.531355761,0.287785744,0.178424848,0.236143138,0.955710882,0.743212707,0.529606524
0.074474907,0.097545027,0.924109068,0.204285369,0.071196401,0.299522929,0.362026737,0.985389744,0.474834651,0.666206753,0.016977783,0.194573504,0.519456469,0.042114171,0.378344051
0.77334055,0.412116753,0.98242667,0.089960933,0.108225654,0.520739045,0.699833794,0.393554346,0.135395092,0.4312561,0.856325361,0.982817387,0.614551751,0.675807277,0.246647626
0.472672543,0.252333262,0.87874543,0.58588239,0.247142598,0.794647274,0.869915853,0.701891835,0.259525598,0.480579852,0.890902288,0.587047242,0.463157472,0.254537608,0.140666619
0.580067366,0.843152749,0.337625776,0.912032219,0.359887027,0.03487936,0.310633309,0.615020038,0.92780088,0.029287703,0.686915965,0.279606885,0.905197431,0.245380028,0.005142547
0.313937277,0.977673221,0.417234149,0.775403347,0.915786021,0.869432728,0.892227156,0.476045098,0.522147272,0.715261172,0.56967794,0.82032727,0.209308467,0.400747023,0.353317334
0.929956865,0.467400941,0.34985493,0.724211292,0.076054148,0.684119764,0.043294923,0.871960001,0.105037452,0.048039046,0.412549024,0.640700601,0.474234228,0.483214252,0.715702714
0.175797606,0.559027779,0.335745454,0.420565709,0.159458034,0.946259287,0.476800034,0.054490242,0.101029224,0.811788675,0.298207973,0.273381034,0.58229305,0.932344023,0.535949422
0.20848591,0.58080259,0.043668638,0.854193848,0.92201344,0.867210028,0.132610613,0.775475452,0.359694461,0.438311694,0.29697794,0.171009767,0.008542894,0.272262115,0.00520568
0.827494993,0.827044742,0.487909807,0.930732308,0.886444227,0.508897559,0.152142025,0.684874959,0.220773225,0.673779675,0.841220037,0.520245545,0.093986848,0.920106327,0.901192307
0.184041203,0.724305609,0.990285245,0.039846572,0.684901893,0.024335423,0.438450614,0.080007357,0.497476521,0.003879168,0.933239009,0.648567769,0.197190022,0.121281089,0.361407494
0.041853793,0.041243711,0.183575152,0.816620981,0.10671626,0.381830075,0.787418925,0.543541164,0.514126297,0.878320224,0.846186703,0.241974321,0.336132508,0.061672613,0.823615665
0.443373104,0.855868374,0.015232115,0.922662581,0.773483361,0.051132955,0.340646831,0.156219365,0.997792576,0.471157333,0.840110464,0.278318333,0.586702416,0.645988168,0.04030067
0.49737569,0.819588528,0.031221896,0.849362424,0.87974631,0.091949206,0.744689654,0.84375286,0.949516953,0.698414053,0.250605211,0.797166628,0.51837211,0.897158794,0.965132063
0.517985371,0.983579668,0.148404919,0.966325758,0.160361174,0.44405014,0.345250737,0.419330495,0.395656919,0.237566174,0.219104332,0.295628007,0.858952009,0.000543422,0.362438104
0.761211655,0.048268467,0.437908548,0.092405671,0.880899323,0.142456024,0.613504271,0.344284343,0.935736489,0.308842354,0.572714203,0.369883799,0.836585923,0.826337929,0.175889255
0.460270792,0.986883843,0.065086316,0.662651381,0.53685418,0.636010936,0.538593946,0.837908664,0.006356784,0.441330065,0.760489058,0.958470497,0.043494893,0.673513808,0.180209479
0.519164288,0.830357115,0.335722732,0.65446473,0.22663678,0.201535724,0.274460413,0.401814425,0.757811877,0.801838428,0.413684056,0.722479711,0.093077359,0.598682703,0.419531402
0.142803753,0.874103855,0.440819421,0.280425053,0.323859892,0.133440478,0.254707082,0.110480168,0.061958737,0.80406345,0.056584917,0.816059603,0.224290381,0.923787775,0.31924356
0.888759249,0.845399511,0.439661438,0.67706083,0.149563146,0.98088784,0.682409137,0.991021538,0.672032692,0.151197142,0.72840454,0.434631888,0.743050545,0.311968329,0.283164708
0.450955076,0.560287626,0.031816494,0.553021944,0.93841059,0.911497962,0.505120185,0.679101402,0.719560959,0.989492672,0.628980802,0.226947971,0.266821535,0.336892336,0.404551318
0.744853793,0.347977402,0.675048186,0.455756472,0.715928854,0.913164437,0.581228125,0.829789167,0.469743531,0.833700954,0.885169557,0.567710082,0.438911703,0.126124008,0.011766253
0.428392193,0.727192844,0.016513871,0.179328169,0.975839084,0.807107291,0.688664829,0.119912143,0.316080786,0.792023219,0.809654194,0.530908569,0.169907664,0.736779203,0.635920409
0.496405222,0.409587399,0.623485231,0.151141101,0.627742989,0.825300501,0.010144585,0.632924591,0.896846218,0.420381354,0.246434327,0.980137581,0.855697319,0.927825363,0.851856247
0.538490643,0.449358311,0.210476712,0.491737822,0.470467764,0.35340892,0.845851677,0.968957018,0.435861952,0.332914801,0.038563429,0.088032928,0.600316367,0.643936679,0.3630017
0.477202782,0.081220366,0.107914971,0.599851896,0.603387779,0.600926384,0.950933074,0.972427938,0.256320984,0.213152821,0.772574958,0.854740065,0.549132473,0.531825261,0.82481529
0.546652249,0.818693842,0.832196565,0.115561688,0.143900692,0.894658027,0.006496305,0.016717018,0.516041215,0.975655143,0.082754946,0.106497386,0.739521578,0.821545482,0.737240991
0.655022741,0.294321925,0.91445488,0.550817663,0.640550881,0.792074208,0.466239514,0.20792086,0.657575934,0.221938869,0.41401793,0.835407542,0.667595083,0.411602982,0.593246503
0.448867893,0.403320519,0.176857808,0.14825625,0.924224201,0.346372923,0.151973314,0.660353846,0.159377854,0.721167478,0.181812636,0.601646276,0.723626946,0.224018717,0.512358141
0.375028723,0.575984488,0.68124253,0.200915954,0.650483626,0.638591044,0.772387952,0.821992877,0.438423439,0.398069332,0.348035151,0.862075632,0.03699006,0.511670742,0.390484831
0.476332772,0.485676675,0.629748306,0.420718429,0.610754176,0.252101162,0.461647663,0.063031277,0.774230408,0.916793233,0.569650252,0.856735187,0.273740637,0.110746689,0.19419859
0.735346534,0.817268213,0.557247255,0.256065397,0.601264363,0.025338391,0.892915977,0.659658634,0.674733999,0.908731214,0.050893142,0.506777884,0.091177765,0.538869905,0.368993269
0.085202283,0.529763599,0.991549279,0.922015309,0.074908967,0.365399506,0.859971205,0.248007844,0.911446805,0.156362718,0.278405709,0.782069396,0.601707826,0.697942046,0.736627947
0.073947564,0.394008564,0.714045588,0.539149141,0.299430806,0.569033566,0.225988763,0.398912083,0.778257281,0.660646635,0.887499688,0.181971048,0.718647119,0.769993034,0.746016371
0.642113333,0.044171919,0.425970852,0.678011813,0.510283871,0.069809453,0.498781376,0.616016647,0.888051004,0.117169896,0.529577941,0.804230363,0.670840335,0.180814774,0.327137533
0.87918704,0.023214789,0.289450696,0.416696145,0.856629637,0.474173474,0.463685062,0.625470161,0.195507089,0.043457395,0.332823905,0.211828984,0.497929312,0.712431121,0.099981262
0.544521828,0.027715071,0.639600554,0.290462383,0.799568507,0.538994589,0.908786935,0.314636141,0.159606545,0.926394468,0.89420961,0.241818444,0.558239433,0.548910895,0.996023885
0.011132425,0.269060899,0.657521635,0.916130963,0.558116284,0.461781521,0.641997464,0.09022669,0.75009398,0.482148646,0.521252344,0.157972982,0.441231745,0.417919407,0.879450422
